VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,2021-01-01 00:12:48,2021-01-01 00:27:14,1,4.10,1,N,249,142,1,14.5,3,0.5,5.45,0,0.3,23.75,2.5
2,2021-01-01 00:20:29,2021-01-01 00:32:56,1,2.96,1,N,239,229,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5
2,2021-01-01 00:59:24,2021-01-01 01:22:59,1,7.35,1,N,48,195,1,23,0.5,0.5,5.36,0,0.3,32.16,2.5
1,2021-01-01 00:32:58,2021-01-01 00:40:59,3,2.50,1,N,142,75,1,9.5,3,0.5,2.5,0,0.3,15.8,2.5
1,2021-01-01 00:41:19,2021-01-01 00:49:39,1,2.70,1,N,230,145,1,10,3,0.5,2.75,0,0.3,16.55,2.5
1,2021-01-01 00:08:06,2021-01-01 00:12:55,1,1.20,1,N,239,48,2,6,3,0.5,0,0,0.3,9.8,2.5
1,2021-01-01 00:16:43,2021-01-01 00:26:34,1,2.40,1,N,48,107,2,9.5,3,0.5,0,0,0.3,13.3,2.5
1,2021-01-01 00:27:30,2021-01-01 00:29:30,1,.40,1,N,107,107,1,3.5,3,0.5,1.45,0,0.3,8.75,2.5
2,2021-01-01 00:36:54,2021-01-01 00:48:52,1,1.20,1,N,161,164,2,9,0.5,0.5,0,0,0.3,12.8,2.5
1,2021-01-01 00:11:28,2021-01-01 00:38:24,1,6.80,1,N,113,228,2,24.5,3,0.5,0,0,0.3,28.3,2.5
2,2021-01-01 00:20:17,2021-01-01 00:23:31,1,1.42,1,N,229,236,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,2021-01-01 00:15:33,2021-01-01 00:18:32,1,.81,1,N,237,236,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
2,2021-01-01 00:34:35,2021-01-01 00:38:44,2,1.06,1,N,75,263,1,5.5,0.5,0.5,0.93,0,0.3,10.23,2.5
2,2021-01-01 00:48:04,2021-01-01 00:52:39,2,1.34,1,N,229,140,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,2021-01-01 00:53:45,2021-01-01 01:01:56,2,1.50,1,N,140,236,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,2021-01-01 00:01:01,2021-01-01 00:07:21,3,1.48,1,N,43,41,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,2021-01-01 00:40:58,2021-01-01 00:55:09,3,3.13,1,N,43,107,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5
1,2021-01-01 00:41:07,2021-01-01 00:56:18,2,2.50,1,Y,230,137,1,12,3,0.5,3.15,0,0.3,18.95,2.5
2,2021-01-01 00:11:57,2021-01-01 00:15:25,1,.66,1,N,237,229,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,2021-01-01 00:22:01,2021-01-01 00:26:25,1,.69,1,N,262,236,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,2021-01-01 00:42:55,2021-01-01 00:51:43,1,3.05,1,N,236,107,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,2021-01-01 00:41:47,2021-01-01 00:45:02,1,.77,1,N,237,162,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
2,2021-01-01 00:04:15,2021-01-01 00:17:45,2,4.36,1,N,68,151,1,15,0.5,0.5,3.76,0,0.3,22.56,2.5
2,2021-01-01 00:21:35,2021-01-01 00:37:49,3,2.95,1,N,238,161,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5
2,2021-01-01 00:27:21,2021-01-01 00:45:22,1,4.29,1,N,68,262,1,16,0.5,0.5,3.96,0,0.3,23.76,2.5
2,2021-01-01 00:09:50,2021-01-01 00:26:24,1,4.18,5,N,100,13,1,25,0,0,0,0,0.3,27.8,2.5
2,2021-01-01 00:49:06,2021-01-01 01:01:37,2,3.47,1,N,68,239,2,12,0.5,0.5,0,0,0.3,15.8,2.5
2,2021-01-01 00:20:22,2021-01-01 00:25:06,1,.96,1,N,236,141,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,2021-01-01 00:35:16,2021-01-01 00:41:00,1,.56,1,N,161,161,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
1,2021-01-01 00:40:27,2021-01-01 01:17:07,2,15.40,1,N,7,61,2,45.5,0.5,0.5,0,0,0.3,46.8,0
1,2021-01-01 00:29:11,2021-01-01 00:33:57,2,1.50,1,N,233,140,1,6.5,3,0.5,1,0,0.3,11.3,2.5
1,2021-01-01 00:37:21,2021-01-01 00:51:20,1,4.20,1,N,262,202,2,14.5,3,0.5,0,0,0.3,18.3,2.5
2,2021-01-01 00:55:27,2021-01-01 01:29:28,1,8.89,1,N,230,181,1,30,0.5,0.5,6.76,0,0.3,40.56,2.5
2,2021-01-01 00:48:39,2021-01-01 01:11:37,1,6.53,1,N,249,41,1,21.5,0.5,0.5,3,0,0.3,28.3,2.5
2,2021-01-01 00:35:17,2021-01-01 00:41:51,1,1.91,1,N,48,142,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,2021-01-01 00:17:06,2021-01-01 00:51:26,2,17.68,1,N,264,165,1,50,0.5,0.5,10.26,0,0.3,61.56,0
1,2021-01-01 00:41:19,2021-01-01 00:56:22,2,5.10,1,N,113,75,1,16,3,0.5,2.97,0,0.3,22.77,2.5
2,2021-01-01 00:29:38,2021-01-01 00:31:58,2,.25,1,N,164,170,1,3.5,0.5,0.5,1.46,0,0.3,8.76,2.5
1,2021-01-01 00:11:44,2021-01-01 00:26:40,2,2.70,1,N,48,233,1,12,3,0.5,1.58,0,0.3,17.38,2.5
1,2021-01-01 00:52:46,2021-01-01 00:56:24,2,1.20,1,N,141,236,1,5.5,3,0.5,1.85,0,0.3,11.15,2.5
2,2021-01-01 00:19:09,2021-01-01 00:23:10,1,1.00,1,N,239,151,1,5.5,0.5,0.5,2.32,0,0.3,11.62,2.5
1,2021-01-01 00:06:58,2021-01-01 00:13:47,1,1.20,1,N,166,41,2,7,0.5,0.5,0,0,0.3,8.3,0
1,2021-01-01 00:22:56,2021-01-01 00:44:31,1,6.30,1,N,43,211,1,21,3,0.5,7.4,0,0.3,32.2,2.5
1,2021-01-01 00:49:04,2021-01-01 00:54:36,2,1.00,1,N,113,79,1,6,3,0.5,1.95,0,0.3,11.75,2.5
2,2021-01-01 00:15:41,2021-01-01 00:23:06,1,1.71,1,N,142,236,1,8,0.5,0.5,2.95,0,0.3,14.75,2.5
2,2021-01-01 00:42:45,2021-01-01 00:44:07,1,.46,1,N,263,263,1,3.5,0.5,0.5,1.31,0,0.3,8.61,2.5
2,2021-01-01 00:45:05,2021-01-01 00:53:37,1,2.88,1,N,263,107,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5
2,2021-01-01 00:54:12,2021-01-01 01:03:27,1,4.11,1,N,107,88,1,13.5,0.5,0.5,3.46,0,0.3,20.76,2.5
2,2021-01-01 00:31:51,2021-01-01 00:36:42,1,1.95,1,N,107,162,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,2021-01-01 00:42:43,2021-01-01 00:50:17,1,1.68,1,N,141,163,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,2021-01-01 00:30:02,2021-01-01 00:44:51,1,5.90,1,N,137,66,2,19,0.5,0.5,0,0,0.3,22.8,2.5
2,2021-01-01 00:14:03,2021-01-01 00:21:22,1,1.53,1,N,239,166,1,8,0.5,0.5,2.95,0,0.3,14.75,2.5
2,2021-01-01 00:25:06,2021-01-01 00:32:56,1,1.59,1,N,151,41,1,8,0.5,0.5,1.86,0,0.3,11.16,0
1,2021-01-01 00:24:14,2021-01-01 00:37:30,1,5.60,1,N,238,4,1,17.5,3,0.5,2,0,0.3,23.3,2.5
1,2021-01-01 00:46:03,2021-01-01 00:51:56,2,.80,1,N,114,249,1,6,3,0.5,2.9,0,0.3,12.7,2.5
2,2021-01-01 00:48:55,2021-01-01 01:08:25,1,5.74,1,N,144,143,1,20,0.5,0.5,5,0,0.3,28.8,2.5
2,2021-01-01 00:48:39,2021-01-01 01:01:40,1,3.67,1,N,170,239,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5
2,2021-01-01 00:14:23,2021-01-01 00:26:03,1,1.25,1,N,90,164,2,9,0.5,0.5,0,0,0.3,12.8,2.5
2,2021-01-01 00:32:52,2021-01-01 00:55:30,1,7.99,1,N,161,244,1,27,0.5,0.5,9.24,0,0.3,40.04,2.5
2,2021-01-01 00:19:38,2021-01-01 00:25:42,1,.94,1,N,48,68,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,2021-01-01 00:53:25,2021-01-01 00:53:29,1,.00,5,N,89,89,1,45,0,0,0,0,0.3,45.3,0
2,2021-01-01 00:12:58,2021-01-01 00:18:28,1,1.11,1,N,238,239,1,6,0.5,0.5,1.47,0,0.3,11.27,2.5
1,2021-01-01 00:17:25,2021-01-01 00:19:41,1,.90,1,N,263,141,1,4.5,3,0.5,1.7,0,0.3,10,2.5
1,2021-01-01 00:57:55,2021-01-01 01:03:40,1,1.00,1,N,100,233,1,6,3,0.5,2.45,0,0.3,12.25,2.5
2,2021-01-01 00:25:10,2021-01-01 00:31:01,2,1.44,1,N,43,75,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,2021-01-01 00:28:48,2021-01-01 00:35:59,1,1.78,1,N,141,142,1,8,0.5,0.5,1.18,0,0.3,12.98,2.5
2,2021-01-01 00:39:11,2021-01-01 00:46:12,1,1.62,1,N,142,141,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,2021-01-01 00:12:07,2021-01-01 00:15:39,2,.37,1,N,164,164,2,4,0.5,0.5,0,0,0.3,7.8,2.5
2,2021-01-01 00:38:30,2021-01-01 00:40:15,1,.74,1,N,162,162,1,4,0.5,0.5,2.34,0,0.3,10.14,2.5
1,2021-01-01 00:45:41,2021-01-01 00:50:23,1,1.40,1,N,142,237,2,6.5,3,0.5,0,0,0.3,10.3,2.5
2,2021-01-01 00:10:46,2021-01-01 00:32:23,1,6.50,1,N,137,61,2,21.5,0.5,0.5,0,0,0.3,25.3,2.5
2,2021-01-01 00:54:47,2021-01-01 01:11:11,1,7.08,1,N,137,159,1,22,0.5,0.5,2,0,0.3,27.8,2.5
2,2021-01-01 00:09:14,2021-01-01 00:32:52,1,5.97,1,N,45,61,1,21.5,0.5,0.5,5.06,0,0.3,30.36,2.5
2,2021-01-01 00:24:32,2021-01-01 00:26:05,1,.76,1,N,107,137,1,4,0.5,0.5,0,0,0.3,7.8,2.5
2,2021-01-01 00:30:40,2021-01-01 00:50:00,1,3.72,1,N,229,229,2,15.5,0.5,0.5,0,0,0.3,19.3,2.5
2,2021-01-01 00:54:50,2021-01-01 00:59:26,1,.94,1,N,163,229,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,2021-01-01 00:23:04,2021-01-01 00:26:43,5,1.44,1,N,263,237,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,2021-01-01 00:33:54,2021-01-01 00:35:44,5,.53,1,N,140,140,2,4,0.5,0.5,0,0,0.3,7.8,2.5
2,2021-01-01 00:45:32,2021-01-01 00:51:44,5,1.45,1,N,262,229,2,7,0.5,0.5,0,0,0.3,10.8,2.5
2,2021-01-01 00:53:17,2021-01-01 01:01:34,5,1.79,1,N,229,161,2,8,0.5,0.5,0,0,0.3,11.8,2.5
1,2021-01-01 00:16:17,2021-01-01 00:26:12,1,2.40,1,N,142,141,1,10,3,0.5,2.75,0,0.3,16.55,2.5
2,2021-01-01 00:22:05,2021-01-01 00:53:34,1,20.26,1,N,132,181,1,55,0.5,0.5,16.89,0,0.3,73.19,0
1,2021-01-01 00:17:53,2021-01-01 00:33:47,2,3.90,1,N,114,143,1,14.5,3,0.5,3.65,0,0.3,21.95,2.5
2,2021-01-01 00:07:16,2021-01-01 00:18:07,1,2.03,1,N,151,75,2,10,0.5,0.5,0,0,0.3,11.3,0
2,2021-01-01 00:47:58,2021-01-01 01:12:16,3,7.00,1,N,249,179,1,23,0.5,0.5,8.04,0,0.3,34.84,2.5
2,2021-01-01 00:47:48,2021-01-01 00:55:45,1,1.38,1,N,162,43,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,2021-01-01 00:59:20,2021-01-01 01:08:29,1,1.86,1,N,238,230,2,9,0.5,0.5,0,0,0.3,12.8,2.5
2,2021-01-01 00:19:23,2021-01-01 00:29:48,1,3.04,1,N,75,233,2,11,0.5,0.5,0,0,0.3,14.8,2.5
2,2021-01-01 00:49:01,2021-01-01 00:57:32,1,1.82,1,N,246,158,1,8.5,0.5,0.5,3.08,0,0.3,15.38,2.5
2,2021-01-01 00:10:58,2021-01-01 00:13:07,1,.41,1,N,68,68,1,4,0.5,0.5,1,0,0.3,8.8,2.5
2,2021-01-01 00:15:44,2021-01-01 00:32:24,1,6.91,1,N,68,116,1,22,0.5,0.5,2,0,0.3,27.8,2.5
2,2021-01-01 00:43:02,2021-01-01 00:50:10,1,1.58,1,N,166,239,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,2021-01-01 00:15:31,2021-01-01 00:23:37,3,1.65,1,N,161,107,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,2021-01-01 00:45:30,2021-01-01 00:50:54,2,1.51,1,N,75,151,2,6.5,0.5,0.5,0,0,0.3,7.8,0
2,2021-01-01 00:54:11,2021-01-01 01:00:21,2,1.28,1,N,43,41,2,7,0.5,0.5,0,0,0.3,8.3,0
1,2021-01-01 00:17:57,2021-01-01 00:46:53,2,10.40,5,N,230,233,1,40,0,0,0,0,0.3,40.3,0
1,2021-01-01 00:49:47,2021-01-01 01:19:14,1,6.40,1,N,137,260,1,25.5,3,0.5,5.85,0,0.3,35.15,2.5
2,2021-01-01 00:33:51,2021-01-01 00:58:02,2,17.05,1,N,132,21,2,46,0.5,0.5,0,0,0.3,47.3,0
1,2021-01-01 00:14:12,2021-01-01 00:21:41,2,2.80,1,N,170,262,1,9.5,3,0.5,2.65,0,0.3,15.95,2.5
2,2021-01-01 00:11:22,2021-01-01 00:25:21,1,3.36,1,N,161,4,2,13,0.5,0.5,0,0,0.3,16.8,2.5
2,2021-01-01 00:28:41,2021-01-01 00:43:22,1,5.44,1,N,79,236,1,18,0.5,0.5,2,0,0.3,23.8,2.5
2,2021-01-01 00:49:07,2021-01-01 00:51:44,1,.98,1,N,43,142,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,2021-01-01 00:24:52,2021-01-01 00:30:20,3,1.08,1,N,230,142,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,2021-01-01 00:38:55,2021-01-01 01:21:47,1,33.18,1,N,91,240,1,86.5,0.5,0.5,2.75,6.12,0.3,96.67,0
2,2021-01-01 00:39:33,2021-01-01 00:47:49,1,2.41,1,N,161,145,2,9.5,0.5,0.5,0,6.12,0.3,19.42,2.5
2,2021-01-01 00:14:33,2021-01-01 00:27:32,1,2.37,1,N,246,48,2,10.5,0.5,0.5,0,0,0.3,14.3,2.5
2,2021-01-01 00:31:40,2021-01-01 00:50:32,1,3.60,1,N,48,79,1,15,0.5,0.5,4.7,0,0.3,23.5,2.5
2,2021-01-01 00:26:59,2021-01-01 00:36:42,1,2.79,1,N,90,263,1,10.5,0.5,0.5,3.58,0,0.3,17.88,2.5
2,2021-01-01 00:45:53,2021-01-01 00:49:14,1,.59,1,N,263,263,1,4.5,0.5,0.5,2.08,0,0.3,10.38,2.5
2,2021-01-01 00:50:16,2021-01-01 00:59:08,1,1.53,1,N,78,47,2,8.5,0.5,0.5,0,0,0.3,9.8,0
2,2021-01-01 00:07:45,2021-01-01 00:12:22,1,.54,1,N,148,232,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,2021-01-01 00:23:05,2021-01-01 00:38:44,1,3.85,1,N,107,97,1,15,0.5,0.5,3.38,0,0.3,22.18,2.5
2,2021-01-01 00:40:06,2021-01-01 01:01:46,1,7.25,1,N,97,263,1,22,0.5,0.5,7.74,0,0.3,33.54,2.5
2,2021-01-01 00:32:33,2021-01-01 00:44:17,1,2.41,1,N,164,140,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
1,2021-01-01 00:32:34,2021-01-01 00:37:59,1,1.50,1,Y,79,137,1,6.5,3,0.5,2.55,0,0.3,12.85,2.5
2,2021-01-01 00:32:43,2021-01-01 00:47:49,1,2.62,1,N,230,262,2,12.5,0.5,0.5,0,0,0.3,16.3,2.5
2,2021-01-01 00:25:12,2021-01-01 00:28:14,1,.59,1,N,90,68,1,4,0.5,0.5,1.95,0,0.3,9.75,2.5
2,2021-01-01 00:42:13,2021-01-01 00:49:12,2,1.20,1,N,249,148,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
1,2021-01-01 00:32:00,2021-01-01 00:35:28,1,.90,1,N,148,114,2,5,3,0.5,0,0,0.3,8.8,2.5
1,2021-01-01 00:46:41,2021-01-01 01:20:18,1,14.00,1,N,100,130,3,41.5,3,0.5,0,0,0.3,45.3,2.5
1,2021-01-01 00:40:07,2021-01-01 00:43:53,2,.40,1,N,211,211,1,4.5,3,0.5,1.65,0,0.3,9.95,2.5
1,2021-01-01 00:52:55,2021-01-01 00:59:30,2,1.10,1,N,234,79,2,6.5,3,0.5,0,0,0.3,10.3,2.5
2,2021-01-01 00:20:21,2021-01-01 00:30:27,1,2.88,1,N,234,237,1,10.5,0.5,0.5,3.58,0,0.3,17.88,2.5
2,2021-01-01 00:33:18,2021-01-01 00:42:37,1,1.46,1,N,113,79,1,8,0.5,0.5,3.54,0,0.3,15.34,2.5
2,2021-01-01 00:53:44,2021-01-01 01:00:01,1,2.08,1,N,170,141,1,8,0.5,0.5,2.95,0,0.3,14.75,2.5
1,2021-01-01 00:00:36,2021-01-01 00:19:57,1,9.40,1,N,138,90,2,27.5,3,0.5,0,6.12,0.3,37.42,2.5
1,2021-01-01 00:25:18,2021-01-01 00:34:43,3,1.40,1,N,234,211,1,8,3,0.5,1,0,0.3,12.8,2.5
1,2021-01-01 00:47:35,2021-01-01 00:51:52,1,1.10,1,N,141,262,1,5.5,3,0.5,1.85,0,0.3,11.15,2.5
2,2021-01-01 00:27:18,2021-01-01 00:48:05,2,15.73,1,N,132,255,1,42.5,0.5,0.5,10.95,0,0.3,54.75,0
2,2021-01-01 00:55:10,2021-01-01 01:03:31,1,1.64,1,N,163,141,1,7.5,0.5,0.5,2.82,0,0.3,14.12,2.5
2,2021-01-01 00:31:44,2021-01-01 00:45:39,1,3.74,1,N,164,75,2,13,0.5,0.5,0,0,0.3,16.8,2.5
2,2021-01-01 00:15:51,2021-01-01 00:18:57,3,.94,1,N,264,264,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,2021-01-01 00:21:54,2021-01-01 00:33:05,5,3.00,1,N,264,264,1,11,0.5,0.5,4.44,0,0.3,19.24,2.5
2,2021-01-01 00:42:14,2021-01-01 01:02:57,5,7.04,1,N,264,264,2,22.5,0.5,0.5,0,0,0.3,23.8,0
1,2021-01-01 00:07:22,2021-01-01 00:14:33,2,1.30,1,N,170,229,2,7,3,0.5,0,0,0.3,10.8,2.5
1,2021-01-01 00:18:19,2021-01-01 00:20:59,1,1.10,1,N,140,262,1,5,3,0.5,1.76,0,0.3,10.56,2.5
1,2021-01-01 00:23:37,2021-01-01 00:35:36,2,6.90,1,Y,262,87,1,20.5,3,0.5,4.85,0,0.3,29.15,2.5
2,2021-01-01 00:10:49,2021-01-01 00:20:16,2,1.90,1,N,107,68,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,2021-01-01 00:41:11,2021-01-01 00:51:43,1,2.90,1,N,48,24,1,11,0.5,0.5,1.48,0,0.3,16.28,2.5
2,2021-01-01 00:57:57,2021-01-01 01:00:51,2,.60,1,N,151,166,2,4,0.5,0.5,0,0,0.3,5.3,0
2,2021-01-01 00:10:30,2021-01-01 00:23:33,1,1.91,1,N,166,166,2,10.5,0.5,0.5,0,0,0.3,14.3,2.5
2,2021-01-01 00:28:59,2021-01-01 00:42:35,2,2.43,1,N,238,262,1,11.5,0.5,0.5,1.53,0,0.3,16.83,2.5
2,2021-01-01 00:56:46,2021-01-01 01:14:55,1,7.42,1,N,141,169,2,22.5,0.5,0.5,0,0,0.3,26.3,2.5
2,2021-01-01 00:05:57,2021-01-01 00:28:34,1,6.88,1,N,233,198,2,23,0.5,0.5,0,0,0.3,26.8,2.5
1,2021-01-01 00:53:16,2021-01-01 01:10:32,2,3.30,1,Y,237,24,1,14.5,3,0.5,3.66,0,0.3,21.96,2.5
1,2021-01-01 00:15:33,2021-01-01 00:29:08,1,1.00,1,N,234,230,1,9.5,3,0.5,2.65,0,0.3,15.95,2.5
1,2021-01-01 00:54:23,2021-01-01 00:56:53,1,.20,1,N,186,186,2,3.5,3,0.5,0,0,0.3,7.3,2.5
1,2021-01-01 00:06:20,2021-01-01 00:14:20,1,.50,1,N,68,186,4,4.5,3,0.5,0,0,0.3,8.3,2.5
1,2021-01-01 00:47:09,2021-01-01 00:56:03,1,1.60,1,N,186,233,2,8,3,0.5,0,0,0.3,11.8,2.5
2,2021-01-01 00:12:52,2021-01-01 00:20:50,2,1.89,1,N,151,236,1,8.5,0.5,0.5,2,0,0.3,14.3,2.5
2,2021-01-01 00:25:33,2021-01-01 00:32:48,2,1.96,1,N,263,238,2,8,0.5,0.5,0,0,0.3,11.8,2.5
1,2021-01-01 00:01:19,2021-01-01 00:01:40,2,.00,5,Y,75,75,1,10,0,0,0,0,0.3,10.3,0
1,2021-01-01 00:43:32,2021-01-01 01:02:43,1,8.50,1,Y,132,35,2,26,0.5,0.5,0,0,0.3,27.3,0
2,2021-01-01 00:56:22,2021-01-01 01:01:00,1,.77,1,N,74,74,2,5,0.5,0.5,0,0,0.3,6.3,0
2,2021-01-01 00:13:37,2021-01-01 00:22:42,1,1.12,1,N,230,234,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,2021-01-01 00:34:54,2021-01-01 01:03:48,1,4.44,1,N,100,261,1,20.5,0.5,0.5,0,0,0.3,24.3,2.5
1,2021-01-01 00:13:46,2021-01-01 00:26:56,2,6.10,1,N,137,33,1,18,3,0.5,6.5,0,0.3,28.3,2.5
2,2021-01-01 00:33:02,2021-01-01 00:50:29,1,3.22,1,N,48,144,1,13.5,0.5,0.5,3.46,0,0.3,20.76,2.5
2,2021-01-01 00:55:02,2021-01-01 01:05:47,1,2.64,1,N,114,68,1,10.5,0.5,0.5,2.5,0,0.3,16.8,2.5
1,2021-01-01 00:30:03,2021-01-01 01:01:30,1,19.90,1,Y,79,203,2,54.5,3,0.5,0,0,0.3,58.3,2.5
2,2021-01-01 00:09:08,2021-01-01 00:11:40,1,.50,1,N,107,137,1,4,0.5,0.5,1.56,0,0.3,9.36,2.5
2,2021-01-01 00:48:39,2021-01-01 00:55:41,1,2.49,1,N,170,141,1,9,0.5,0.5,3.84,0,0.3,16.64,2.5
2,2021-01-01 00:59:34,2021-01-01 01:11:41,1,1.97,1,N,141,48,2,10,0.5,0.5,0,0,0.3,13.8,2.5
2,2021-01-01 00:34:09,2021-01-01 01:03:08,1,8.67,1,N,142,57,2,29,0.5,0.5,0,0,0.3,32.8,2.5
2,2021-01-01 00:14:44,2021-01-01 00:23:22,1,1.85,1,N,48,90,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5
2,2021-01-01 00:34:44,2021-01-01 00:42:08,1,1.17,1,N,48,90,2,7,0.5,0.5,0,0,0.3,10.8,2.5
1,2021-01-01 00:24:13,2021-01-01 00:31:38,1,.90,1,Y,107,224,1,6.5,3,0.5,0,0,0.3,10.3,2.5
2,2021-01-01 00:32:02,2021-01-01 00:55:12,2,6.71,1,N,161,209,2,24,0.5,0.5,0,0,0.3,27.8,2.5
2,2021-01-01 00:59:53,2021-01-01 01:16:10,2,7.27,1,N,231,262,2,22,0.5,0.5,0,0,0.3,25.8,2.5
2,2021-01-01 00:31:21,2021-01-01 00:36:09,1,.79,1,N,143,48,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,2021-01-01 00:45:46,2021-01-01 00:57:59,1,2.79,1,N,143,170,2,11,0.5,0.5,0,0,0.3,14.8,2.5
2,2021-01-01 00:07:51,2021-01-01 00:11:02,2,1.03,1,N,263,141,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,2021-01-01 00:17:33,2021-01-01 00:22:15,2,1.24,1,N,237,262,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,2021-01-01 00:29:04,2021-01-01 00:31:41,2,.92,1,N,263,237,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,2021-01-01 00:50:29,2021-01-01 01:03:35,2,3.55,1,N,141,112,2,13,0.5,0.5,0,0,0.3,16.8,2.5
2,2021-01-01 00:11:27,2021-01-01 00:30:20,5,5.47,1,N,48,88,2,18.5,0.5,0.5,0,0,0.3,22.3,2.5
2,2021-01-01 00:41:38,2021-01-01 01:03:10,5,9.50,1,N,209,166,1,28,0.5,0.5,4.44,0,0.3,36.24,2.5
1,2021-01-01 00:47:07,2021-01-01 00:59:51,1,6.20,1,N,87,141,1,19,3,0.5,4.55,0,0.3,27.35,2.5
2,2021-01-01 00:07:43,2021-01-01 00:22:22,2,1.61,1,N,161,48,1,10.5,0.5,0.5,1,0,0.3,15.3,2.5
2,2021-01-01 00:15:24,2021-01-01 00:26:24,1,7.54,1,N,138,75,1,21.5,0.5,0.5,7.23,6.12,0.3,36.15,0
2,2021-01-01 00:33:33,2021-01-01 00:42:50,2,2.40,1,N,237,107,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
2,2021-01-01 00:21:11,2021-01-01 00:23:49,1,.92,1,N,114,234,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,2021-01-01 00:38:14,2021-01-01 00:45:39,1,1.39,1,N,234,79,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,2021-01-01 00:53:03,2021-01-01 01:08:10,1,2.59,1,N,79,48,2,12,0.5,0.5,0,0,0.3,15.8,2.5
2,2021-01-01 00:38:21,2021-01-01 00:48:54,2,2.15,1,N,229,142,2,10,0.5,0.5,0,0,0.3,13.8,2.5
1,2021-01-01 00:27:09,2021-01-01 00:33:54,1,1.60,1,N,237,43,1,7.5,3,0.5,1.5,0,0.3,12.8,2.5
1,2021-01-01 00:36:34,2021-01-01 00:42:43,3,1.20,1,N,43,143,4,7,3,0.5,0,0,0.3,10.8,2.5
2,2021-01-01 00:27:09,2021-01-01 00:39:57,2,2.77,1,N,161,262,2,11.5,0.5,0.5,0,0,0.3,15.3,2.5
2,2021-01-01 00:44:27,2021-01-01 00:52:49,1,1.65,1,N,141,43,2,8,0.5,0.5,0,0,0.3,11.8,2.5
1,2021-01-01 00:01:09,2021-01-01 00:07:28,1,1.40,1,N,100,229,2,7,3,0.5,0,0,0.3,10.8,2.5
1,2021-01-01 00:42:59,2021-01-01 00:47:27,1,1.50,1,N,263,142,1,6.5,3,0.5,3.05,0,0.3,13.35,2.5
1,2021-01-01 00:50:53,2021-01-01 00:56:19,4,1.10,1,N,142,163,2,6,3,0.5,0,0,0.3,9.8,2.5
1,2021-01-01 00:58:49,2021-01-01 01:04:16,1,1.30,1,N,163,141,2,6.5,3,0.5,0,0,0.3,10.3,2.5
1,2021-01-01 00:19:47,2021-01-01 00:24:17,1,.50,1,N,48,48,3,4.5,3,0.5,0,0,0.3,8.3,2.5
1,2021-01-01 00:40:12,2021-01-01 00:50:51,2,2.70,1,N,230,140,2,10.5,3,0.5,0,0,0.3,14.3,2.5
